2018-11-04 11:11:45,131
2018-11-04 11:11:46,132
2018-11-04 11:11:47,134
2018-11-04 11:11:48,134
2018-11-04 11:11:49,133
2018-11-04 11:11:50,130
2018-11-04 11:11:51,127
2018-11-04 11:11:52,125
2018-11-04 11:11:53,123
2018-11-04 11:11:54,121
2018-11-04 11:11:55,120
2018-11-04 11:11:56,119
2018-11-04 11:11:57,119
2018-11-04 11:11:58,119
2018-11-04 11:11:59,120
2018-11-04 11:12:00,121
2018-11-04 11:12:01,121
2018-11-04 11:12:02,122
2018-11-04 11:12:03,122
2018-11-04 11:12:04,122
2018-11-04 11:12:05,122
2018-11-04 11:12:06,122
2018-11-04 11:12:07,122
2018-11-04 11:12:08,122
2018-11-04 11:12:09,122
2018-11-04 11:12:10,123
2018-11-04 11:12:11,122
2018-11-04 11:12:12,122
2018-11-04 11:12:13,122
2018-11-04 11:12:14,122
2018-11-04 11:12:15,122
2018-11-04 11:12:16,123
2018-11-04 11:12:17,124
2018-11-04 11:12:18,125
2018-11-04 11:12:19,126
2018-11-04 11:12:20,126
2018-11-04 11:12:21,128
2018-11-04 11:12:22,129
2018-11-04 11:12:23,129
2018-11-04 11:12:24,130
2018-11-04 11:12:25,128
2018-11-04 11:12:26,127
2018-11-04 11:12:27,128
2018-11-04 11:12:28,129
2018-11-04 11:12:29,128
2018-11-04 11:12:30,128
2018-11-04 11:12:31,128
2018-11-04 11:12:32,128
2018-11-04 11:12:33,128
2018-11-04 11:12:34,128
2018-11-04 11:12:35,127
2018-11-04 11:12:36,127
2018-11-04 11:12:37,127
2018-11-04 11:12:38,127
2018-11-04 11:12:39,126
2018-11-04 11:12:40,126
2018-11-04 11:12:41,126
2018-11-04 11:12:42,127
2018-11-04 11:12:43,129
2018-11-04 11:12:44,131
2018-11-04 11:12:45,132
2018-11-04 11:12:46,131
2018-11-04 11:12:47,131
2018-11-04 11:12:48,131
2018-11-04 11:12:49,129
2018-11-04 11:12:50,129
2018-11-04 11:12:51,128
2018-11-04 11:12:52,128
2018-11-04 11:12:53,128
2018-11-04 11:12:54,128
2018-11-04 11:12:55,129
2018-11-04 11:12:58,129
2018-11-04 11:12:59,129
2018-11-04 11:13:00,128
2018-11-04 11:13:01,128
2018-11-04 11:13:02,130
2018-11-04 11:13:03,127
2018-11-04 11:13:04,128
2018-11-04 11:13:05,128
2018-11-04 11:13:06,129
2018-11-04 11:13:07,129
2018-11-04 11:13:08,129
2018-11-04 11:13:09,129
2018-11-04 11:13:10,128
2018-11-04 11:13:11,128
2018-11-04 11:13:12,129
2018-11-04 11:13:12,130
2018-11-04 11:13:13,129.9375
2018-11-04 11:13:14,129.875
2018-11-04 11:13:15,129.8125
2018-11-04 11:13:16,129.75
2018-11-04 11:13:17,129.6875
2018-11-04 11:13:18,129.625
2018-11-04 11:13:19,129.5625
2018-11-04 11:13:20,129.5
2018-11-04 11:13:21,129.4375
2018-11-04 11:13:22,129.375
2018-11-04 11:13:23,129.3125
2018-11-04 11:13:24,129.25
2018-11-04 11:13:25,129.1875
2018-11-04 11:13:26,129.125
2018-11-04 11:13:27,129.0625
2018-11-04 11:13:28,129.0
2018-11-04 11:13:29,128.9375
2018-11-04 11:13:30,128.875
2018-11-04 11:13:31,128.8125
2018-11-04 11:13:32,128.75
2018-11-04 11:13:33,128.6875
2018-11-04 11:13:34,128.625
2018-11-04 11:13:35,128.5625
2018-11-04 11:13:36,128.5
2018-11-04 11:13:37,128.4375
2018-11-04 11:13:38,128.375
2018-11-04 11:13:39,128.3125
2018-11-04 11:13:40,128.25
2018-11-04 11:13:41,128.1875
2018-11-04 11:13:42,128.125
2018-11-04 11:13:43,128.0625
2018-11-04 11:13:44,128.0
2018-11-04 11:13:45,127.9375
2018-11-04 11:13:46,127.875
2018-11-04 11:13:47,127.8125
2018-11-04 11:13:48,127.75
2018-11-04 11:13:49,127.6875
2018-11-04 11:13:50,127.625
2018-11-04 11:13:51,127.5625
2018-11-04 11:13:52,127.5
2018-11-04 11:13:53,127.4375
2018-11-04 11:13:54,127.375
2018-11-04 11:13:55,127.3125
2018-11-04 11:13:56,127.25
2018-11-04 11:13:57,127.1875
2018-11-04 11:13:58,127.125
2018-11-04 11:13:59,127.0625
2018-11-04 11:14:01,127.0
2018-11-04 11:14:02,127
2018-11-04 11:14:03,126
2018-11-04 11:14:04,126
2018-11-04 11:14:05,126
2018-11-04 11:14:06,127
2018-11-04 11:14:07,127
2018-11-04 11:14:08,127
2018-11-04 11:14:09,127
2018-11-04 11:14:10,126
