2018-11-04 14:13:07,153.9467787114843
2018-11-04 14:13:08,153.97105508870186
2018-11-04 14:13:09,153.9953314659194
2018-11-04 14:13:10,154.01960784313695
2018-11-04 14:13:11,154.0438842203545
2018-11-04 14:13:12,154.06816059757205
2018-11-04 14:13:13,154.0924369747896
2018-11-04 14:13:14,154.11671335200714
2018-11-04 14:13:15,154.14098972922469
2018-11-04 14:13:16,154.16526610644223
2018-11-04 14:13:17,154.18954248365978
2018-11-04 14:13:18,154.21381886087732
2018-11-04 14:13:19,154.23809523809487
2018-11-04 14:13:20,154.26237161531242
2018-11-04 14:13:21,154.28664799252996
2018-11-04 14:13:22,154.3109243697475
2018-11-04 14:13:23,154.33520074696506
2018-11-04 14:13:24,154.3594771241826
2018-11-04 14:13:25,154.38375350140015
2018-11-04 14:13:26,154.4080298786177
2018-11-04 14:13:27,154.43230625583524
2018-11-04 14:13:28,154.4565826330528
2018-11-04 14:13:29,154.48085901027034
2018-11-04 14:13:30,154.50513538748788
2018-11-04 14:13:31,154.52941176470543
2018-11-04 14:13:32,154.55368814192298
2018-11-04 14:13:33,154.57796451914052
2018-11-04 14:13:34,154.60224089635807
2018-11-04 14:13:35,154.62651727357562
2018-11-04 14:13:36,154.65079365079316
2018-11-04 14:13:37,154.6750700280107
2018-11-04 14:13:38,154.69934640522825
2018-11-04 14:13:39,154.7236227824458
2018-11-04 14:13:40,154.74789915966335
2018-11-04 14:13:41,154.7721755368809
2018-11-04 14:13:42,154.79645191409844
2018-11-04 14:13:43,154.820728291316
2018-11-04 14:13:44,154.84500466853353
2018-11-04 14:13:45,154.86928104575108
2018-11-04 14:13:46,154.89355742296863
2018-11-04 14:13:47,154.91783380018617
2018-11-04 14:13:48,154.94211017740372
2018-11-04 14:13:49,154.96638655462127
2018-11-04 14:13:50,154.9906629318388
2018-11-04 14:13:51,155.01493930905636
2018-11-04 14:13:52,155.0392156862739
2018-11-04 14:13:53,155.06349206349145
2018-11-04 14:13:54,155.087768440709
2018-11-04 14:13:55,155.11204481792655
2018-11-04 14:13:56,155.1363211951441
2018-11-04 14:13:57,155.16059757236164
2018-11-04 14:13:58,155.18487394957918
2018-11-04 14:13:59,155.20915032679673
2018-11-04 14:14:00,155.23342670401428
2018-11-04 14:14:01,155.25770308123182
2018-11-04 14:14:02,155.28197945844937
2018-11-04 14:14:03,155.30625583566692
2018-11-04 14:14:04,155.33053221288446
2018-11-04 14:14:05,155.354808590102
2018-11-04 14:14:06,155.37908496731956
2018-11-04 14:14:07,155.4033613445371
2018-11-04 14:14:08,155.42763772175465
2018-11-04 14:14:09,155.4519140989722
2018-11-04 14:14:10,155.47619047618974
2018-11-04 14:14:11,155.5004668534073
2018-11-04 14:14:12,155.52474323062484
2018-11-04 14:14:13,155.54901960784238
2018-11-04 14:14:14,155.57329598505993
2018-11-04 14:14:15,155.59757236227748
2018-11-04 14:14:16,155.62184873949502
2018-11-04 14:14:17,155.64612511671257
2018-11-04 14:14:18,155.67040149393011
2018-11-04 14:14:19,155.69467787114766
2018-11-04 14:14:20,155.7189542483652
2018-11-04 14:14:21,155.74323062558275
2018-11-04 14:14:22,155.7675070028003
2018-11-04 14:14:23,155.79178338001785
2018-11-04 14:14:24,155.8160597572354
2018-11-04 14:14:25,155.84033613445294
2018-11-04 14:14:26,155.8646125116705
2018-11-04 14:14:27,155.88888888888803
2018-11-04 14:14:28,155.91316526610558
2018-11-04 14:14:29,155.93744164332313
2018-11-04 14:14:30,155.96171802054067
2018-11-04 14:14:31,155.98599439775822
2018-11-04 14:14:32,156.01027077497577
2018-11-04 14:14:33,156.0345471521933
2018-11-04 14:14:34,156.05882352941086
2018-11-04 14:14:35,156.0830999066284
2018-11-04 14:14:36,156.10737628384595
2018-11-04 14:14:37,156.1316526610635
2018-11-04 14:14:38,156.15592903828104
2018-11-04 14:14:39,156.1802054154986
2018-11-04 14:14:40,156.20448179271614
2018-11-04 14:14:41,156.22875816993368
2018-11-04 14:14:42,156.25303454715123
2018-11-04 14:14:43,156.27731092436878
2018-11-04 14:14:44,156.30158730158632
2018-11-04 14:14:45,156.32586367880387
2018-11-04 14:14:46,156.35014005602142
2018-11-04 14:14:47,156.37441643323896
2018-11-04 14:14:48,156.3986928104565
2018-11-04 14:14:49,156.42296918767406
2018-11-04 14:14:50,156.4472455648916
2018-11-04 14:14:51,156.47152194210915
2018-11-04 14:14:52,156.4957983193267
2018-11-04 14:14:53,156.52007469654424
2018-11-04 14:14:54,156.5443510737618
2018-11-04 14:14:55,156.56862745097933
2018-11-04 14:14:56,156.59290382819688
2018-11-04 14:14:57,156.61718020541443
2018-11-04 14:14:58,156.64145658263197
2018-11-04 14:14:59,156.66573295984952
2018-11-04 14:15:00,156.69000933706707
2018-11-04 14:15:01,156.7142857142846
2018-11-04 14:15:02,156.73856209150216
2018-11-04 14:15:03,156.7628384687197
2018-11-04 14:15:04,156.78711484593725
2018-11-04 14:15:05,156.8113912231548
2018-11-04 14:15:06,156.83566760037235
2018-11-04 14:15:07,156.8599439775899
2018-11-04 14:15:08,156.88422035480744
2018-11-04 14:15:09,156.908496732025
2018-11-04 14:15:10,156.93277310924253
2018-11-04 14:15:11,156.95704948646008
2018-11-04 14:15:12,156.98132586367763
2018-11-04 14:15:13,157.00560224089517
2018-11-04 14:15:14,157.02987861811272
2018-11-04 14:15:15,157.05415499533026
2018-11-04 14:15:16,157.0784313725478
2018-11-04 14:15:17,157.10270774976536
2018-11-04 14:15:18,157.1269841269829
2018-11-04 14:15:19,157.15126050420045
2018-11-04 14:15:20,157.175536881418
2018-11-04 14:15:21,157.19981325863554
2018-11-04 14:15:22,157.2240896358531
2018-11-04 14:15:23,157.24836601307064
2018-11-04 14:15:24,157.27264239028818
2018-11-04 14:15:25,157.29691876750573
2018-11-04 14:15:26,157.32119514472328
2018-11-04 14:15:27,157.34547152194082
2018-11-04 14:15:28,157.36974789915837
2018-11-04 14:15:29,157.39402427637592
2018-11-04 14:15:30,157.41830065359346
2018-11-04 14:15:31,157.442577030811
2018-11-04 14:15:32,157.46685340802856
2018-11-04 14:15:33,157.4911297852461
2018-11-04 14:15:34,157.51540616246365
