0,0.19961932132819277,61
1,0.20780209712212577,26
2,0.19348683476736775,60
3,0.21881448961792627,57
4,0.22540378027405988,60
5,0.22703732472912685,60
6,0.2253973909215629,59
7,0.21480227516688466,57
8,0.20133082984952091,59
9,0.22506869423199494,60
10,0.2150579987253027,60
11,0.20211530035054173,12
12,0.22276497769279796,60
13,0.2159794853409815,10
14,0.20967377527666728,22
15,0.18454465342542367,49
16,0.21335464467813892,18
17,0.22369537617129762,47
18,0.2282101258763544,60
19,0.21581194231994902,60
20,0.17862935900937815,21
21,0.17085057589001182,14
22,0.1692349824729127,22
23,0.19926706899298915,40
24,0.21478574131612493,40
25,0.19355335920218947,51
26,0.20818873486297002,2
27,0.23671293419375394,20
28,0.20562323235340982,48
29,0.18485836918419377,60
30,0.20895165397660015,56
31,0.19880632568514975,60
32,0.21698474346717656,14
33,0.22624369989265705,38
34,0.2327218200855868,42
35,0.23870549940817626,7
36,0.22888029796048434,30
37,0.23908899885566945,44
38,0.22815926460211236,56
39,0.23985436583811345,15
40,0.23545636153601018,40
41,0.24560140757843593,53
42,0.2468167091565753,27
43,0.2181575446144041,60
44,0.2081363776688974,48
45,0.2376908755230415,23
46,0.2675617929413639,16
47,0.21623079987253027,10
48,0.22094062035266623,27
49,0.2509122052262588,30
50,0.25701555813529997,28
51,0.2607134719566603,10
52,0.2782290021337324,23
53,0.2848995037785669,21
54,0.2703767620815057,51
55,0.2757591513642868,53
56,0.28793921287444224,60
57,0.28106994901210963,18
58,0.2689928895793499,36
59,0.2889109623964308,25
60,0.3152140612294235,58
61,0.30093190392483404,31
62,0.295743474886408,31
63,0.29489224824729127,4
64,0.3055731158381134,32
65,0.3068296884958573,20
66,0.33505231038878264,50
67,0.35520773581899295,8
68,0.35797219566602934,5
69,0.30567231894267216,19
70,0.317781581561879,51
71,0.30422134828205577,33
72,0.3033531708094328,60
73,0.31418433434559295,34
74,0.31084433164814035,59
75,0.2901451959847036,36
76,0.2806929772147865,60
77,0.28111564256330035,55
78,0.296148820905035,27
79,0.28434981662723746,59
80,0.2795791000961424,59
81,0.28032531336307626,27
82,0.28992059121013103,23
83,0.308907866352895,13
84,0.29250909320674273,29
85,0.29737317375104183,39
86,0.31022243467176547,5
87,0.28722282202588956,29
88,0.27612884974776114,59
89,0.29813288299620944,19
90,0.28267556963033774,36
91,0.29593028652977527,23
92,0.295478648820905,15
93,0.2514986057998725,60
94,0.2649953025602174,53
95,0.2879287414356278,48
96,0.27323234328245344,59
97,0.27265091220522625,40
98,0.27214828314212874,60
99,0.2558503153198484,57
100,0.25621773422562144,54
101,0.24666585624491777,29
102,0.2561898103887827,20
103,0.2945840323123729,53
104,0.28012751951880177,48
105,0.2519174633524538,60
106,0.24157168180369662,60
107,0.2502839188973869,44
108,0.27182157425111536,25
109,0.25292272147864886,35
110,0.26325354382909955,56
111,0.2691325087635437,4
112,0.320693873486297,60
113,0.31248426545570424,40
114,0.30767462528296075,29
115,0.28287103648820905,60
116,0.29569774354071676,39
117,0.2708079389738687,24
118,0.27855680369662206,18
119,0.2432052262587636,60
120,0.2312677860101976,60
121,0.23306887348629704,60
