0,754.611457227073,3599
1,968.7730097270598,3600
2,1023.9447698343347,3600
3,925.1300325632104,3600
4,83,3600
5,980.3402139937099,3600
6,987.3944161447838,3600
7,860.1797269359466,3600
8,754.2779548940484,3600
9,802.0485321081957,3600
10,765.856329082859,3600
11,763.5141055210323,3600
12,782.1578740439792,3600
13,906.7281482049514,3600
14,765.3647655087859,3600
15,723.3958380788054,3600
16,679.0978957114671,3600
17,835.3110885749514,3600
18,1019.6294687489088,3600
19,766.6429714388272,3600
20,854.7626422084131,3600
21,648.5502730640535,3600
22,83,3600
23,83,3600
24,83,3600
25,83,3600
26,827.8810686045091,3600
27,1184.272148412697,3600
28,953.4852730640796,3600
29,1216.816408938928,3600
30,83,3600
31,1004.7132384641259,3600
32,847.6085603822324,3600
33,1196.8649911854156,3600
34,946.5334850513135,3600
35,83,3600
36,741.8633441970561,3600
37,832.7472100063588,3600
38,83,3600
39,83,3600
40,83,3600
41,83,3600
42,83,3600
43,83,3600
44,83,3600
45,630.908508676213,3600
46,1175.122812428056,3600
47,898.2237207217786,3600
48,928.5963408730022,3600
49,1260.201627003777,3600
50,1261.0758747382251,3600
51,1216.6917219597253,3600
52,630.0299467741396,3600
53,663.5851530873773,3600
54,83,3600
55,649.4130514698595,3600
56,1212.6912421579848,3600
57,1291.5418825584268,3600
58,1301.366156787763,3600
59,1301.366156787763,3600
60,1272.8648579599683,3600
61,1278.9149381470515,3600
62,892.9483814744647,3600
63,921.7948435715656,3600
64,1221.592026460162,3600
65,1243.3014730613024,3600
66,1301.1819791382134,3600
67,999.7416872097962,3600
68,1151.2869290208469,3600
69,1241.8980227970135,3600
70,1297.261800748375,3600
71,1294.1591527567384,3600
72,1298.9511712704882,3600
73,1276.4836399460414,3600
74,845.5541378227197,3600
75,1017.844075635037,3600
76,83,3600
77,83,3600
78,688.5171405784321,3600
79,635.1550166275979,3600
80,1029.4422919318588,3600
81,1255.0373061402192,3600
82,1070.113514981907,3600
83,1115.389043001847,3600
84,1282.495670108858,3600
85,1258.7485746897808,3600
86,634.3055685528238,3600
87,83,3600
88,989.817747916725,3600
89,1254.9686194100443,3600
90,1242.2320712228477,3600
91,830.8239195054207,3600
92,770.8146544121472,3600
93,664.1920767806099,3600
94,83,3600
95,731.440489157885,3600
96,752.4161936132264,3600
97,805.8895052581076,3600
98,1087.601933802429,3600
99,652.3009946153265,3600
100,639.5585818268726,3600
101,83,3600
102,83,3600
103,83,3600
104,83,3600
105,83,3600
106,810.6946391013394,3600
107,83,3600
108,83,3600
109,83,3600
110,83,3600
111,83,3600
112,83,3600
113,606.6812721080225,3600
114,83,3600
115,83,3600
116,83,3600
117,83,3600
118,808.3730334238636,3600
119,618.438662131468,3600
120,827.8965121645269,3600
121,1213.3589276059877,3600
122,886.6175062335262,3600
123,837.6278330556138,3600
124,83,3600
125,83,3600
126,83,3600
127,612.9138724904399,3600
128,83,3600
129,83,3600
130,83,3600
131,83,3600
132,83,3600
133,713.7412625478089,3600
134,83,3600
135,638.4260671606116,3600
136,620.823997370935,3600
137,83,3600
138,83,3600
139,83,3600
140,83,3600
141,83,3600
142,83,3600
143,83,3600
144,83,3600
145,83,3600
146,83,3600
147,83,3600
148,83,3600
149,83,3600
150,83,3600
151,83,3600
152,83,3600
153,83,3600
154,83,3600
155,83,3600
156,83,3600
157,83,3600
158,83,3600
159,83,3600
160,83,3600
161,83,3600
162,83,3600
163,83,3600
164,83,3600
165,83,3600
166,83,3600
167,83,3600
168,83,3600
169,83,3600
170,83,3600
171,83,3600
172,83,3600
173,83,3600
174,83,3600
175,83,3600
176,83,3600
177,83,3600
178,83,3600
179,83,3600
180,83,3600
181,83,3600
182,83,3600
183,83,3600
184,83,3600
185,83,3600
186,1015.9915906033056,3600
187,83,3600
188,83,3600
189,83,3600
190,620.1946398653683,3600
191,83,3600
192,83,3600
193,83,3600
194,83,3600
195,83,3600
196,83,3600
197,83,3600
198,83,3600
199,83,3600
